Route,Flight_Count,Total_Emissions,Average_Distance,Emissions_per_Flight
MEL/SYD/SFO/LAX/MEL,4,32096.31355360285,5185.0,8024.078388400712
MEL/SYD/SFO/MCO_GIG/SCL/MEL,1,6945.831010368863,3450.0,6945.831010368863
MEL/SYD/SFO/SAN/PHX/LAX/MEL,1,9795.693135466423,5468.0,9795.693135466423
MEL/SYD/SFO/SEA/LAX/MEL,1,0.0,0.0,0.0
MEL/SYD/SFO/STL_IAD/LAX/MEL,1,7171.499996647639,2416.0,7171.499996647639
MEL/SYD/SFO/SYD/MEL,3,17083.576240123104,2755.6666666666665,5694.525413374368
MEL/SYD/SFO_BOS/LHR_AMS/LHR/SIN/MEL,1,0.0,447.0,0.0
MEL/SYD/SFO_BOS/LHR_BRU/DXB/MEL,1,7855.378286796943,3206.0,7855.378286796943
MEL/SYD/SFO_SEA/LAX/MEL,3,52699.19357656693,13977.0,17566.397858855646
MEL/SYD/SIN,3,1568.4717844407871,439.0,522.823928146929
MEL/SYD/SIN/CMB/SIN/MEL,1,4161.856881564348,2035.0,4161.856881564348
MEL/SYD/SIN/KUL/KTM/KUL/SIN/MEL,1,4540.865050827421,1281.0,4540.865050827421
MEL/SYD/SIN/LHR/KEF_CDG/LHR/SIN/MEL,2,16622.112095104327,1259.0,8311.056047552163
MEL/SYD/SIN/PNH,3,-2918.456950696552,3.789561257387201e-14,-972.8189835655174
MEL/SYD/SIN/PNH/HKG/MEL,2,0.0,468.42,0.0
MEL/SYD/SIN/PNH_KUL/SIN/MEL,3,-3252.6712541527418,190.10999999999999,-1084.2237513842472
MEL/SYD/TBU,3,962.3480328330493,463.6666666666667,320.7826776110164
MEL/SYD/TMW/SYD/MEL,3,1257.1985855698554,713.9033333333333,419.06619518995177
MEL/SYD/TPE/MEL,1,10019.663590657126,4785.0,10019.663590657126
MEL/SYD/TSV,1,490.1223718191629,557.67,490.1223718191629
MEL/SYD/VLI/SYD/MEL,2,0.0,0.0,0.0
MEL/SYD/WLG,2,1212.9124103683935,318.0,606.4562051841967
MEL/SYD/WTB,1,292.817546481307,272.18,292.817546481307
MEL/SYD/WTB/SYD/MEL,3,1745.007500475509,537.6266666666667,581.6691668251697
MEL/SYD/YVR,1,2976.37140556783,2618.0,2976.37140556783
MEL/SYD/YVR/BNE/MEL,2,11919.228284897272,2603.0,5959.614142448636
MEL/SYD/YVR/LAX/MEL,1,6231.93585185235,3463.0,6231.93585185235
MEL/SYD/YVR/SYD/MEL,11,76789.69132071565,2734.181818181818,6980.881029155968
MEL/SYD/YVR/YYC/YVR/BNE/MEL,1,0.0,0.0,0.0
MEL/SYD/YVR/YYZ/YQY_JFK/SFO/SYD/MEL,1,7860.803022044031,4116.0,7860.803022044031
MEL/SYD/YVR/YYZ_SFO/LAX/MEL,4,6720.523673106562,596.75,1680.1309182766404
MEL/SYD/YVR/YYZ_SMF/LAX/MEL,1,0.0,470.0,0.0
MEL/SYD/YVR_LAX/MEL,1,5844.609755210413,2887.0,5844.609755210413
MEL/SYD/YVR_YUL/PHL/LAX/MEL,2,13710.837512501532,2408.0,6855.418756250766
MEL/SYD/YVR_YYZ/YVR/SYD/MEL,1,6706.781010480608,1491.0,6706.781010480608
MEL/SYD/YYZ,1,3656.9948545688817,1470.0,3656.9948545688817
MEL/SYD/YYZ/SYD/MEL,15,29255.958836551064,1326.1333333333334,1950.397255770071
MEL/SYD/YYZ/YUL/YQB/YYZ/SYD/MEL,4,22924.931154185277,2450.75,5731.232788546319
MEL/SYD/YYZ/YVR/BNE/MEL,1,7394.275790794636,2553.0,7394.275790794636
MEL/SYD/ZQN_CHC/SYD/CBR/MEL,1,1230.691603055568,985.0,1230.691603055568
MEL/SYD_BNE/MEL,1,427.3285413096275,196.8,427.3285413096275
MEL/SYD_CBR/MEL,6,1325.4383449353068,592.5866666666667,220.90639082255112
MEL/SYD_DFW/MTY_SYD/DFW_LAX/MEL,1,6321.6248079375055,2019.0,6321.6248079375055
MEL/SYD_LAX/ABQ_SYD/LAX_ABQ/LAX/MEL,1,18070.84188095174,15281.0,18070.84188095174
MEL/SYD_LAX/BOS_SYD/LAX_BOS/LAX/MEL,1,7615.966637892216,3307.0,7615.966637892216
MEL/SYD_LAX/DCA_SYD/LAX_DCA/LAX/MEL,1,7401.870420140556,2243.0,7401.870420140556
MEL/SYD_LAX/DCA_SYD/LAX_DCA/LAX/SYD/MEL,1,7407.295155387643,3328.0,7407.295155387643
MEL/SYD_LAX/PHL_SYD/LAX_PHL/SFO,1,4649.721404785612,2563.0,4649.721404785612
MEL/SYD_LAX/SAN_SYD/LAX_SAN/SFO/SYD/MEL,2,18963.026982975578,5423.0,9481.513491487789
MEL/SYD_LAX/SAT_SYD/LAX_SAT/LAX/SYD/MEL,1,6623.963385708429,3524.0,6623.963385708429
MEL/SYD_NTL/MEL,5,1581.41304730593,299.85600000000005,316.282609461186
MEL/SYD_SFO/BOS_SYD/SFO,1,3822.9917531297124,1489.0,3822.9917531297124
MEL/SYD_SFO/SAN_SYD/SFO_SAN/SFO/LAX/MEL,2,0.0,0.0,0.0
MEL/SYD_SFO/SEA_SYD/SFO_SEA/LAX/MEL,2,6303.180708097413,672.0,3151.5903540487066
MEL/SYD_YVR/SEA_SYD/YVR_SEA/YVR/SYD/MEL,1,6044.601661319649,1960.0,6044.601661319649
MEL/SYD_YVR/YOW_SYD/YVR_YUL/NRT/MEL,1,7959.894852557466,1749.0,7959.894852557466
MEL/SYD_YVR/YUL_SYD/YVR_YUL/YVR/AKL/MEL,9,31081.563071703717,1622.6666666666667,3453.5070079670795
MEL/SYD_YVR/YUL_SYD/YVR_YUL/YVR/SYD/MEL,2,15202.278056433695,2912.0,7601.139028216848
MEL/SYD_YVR/YWG_SYD/YVR_YYZ/YVR/BNE/MEL,1,7132.803551885093,3407.0,7132.803551885093
MEL/SYD_YVR/YYC_SYD/YVR_YYC/YVR/BNE/MEL,1,6268.462402516063,1788.0,6268.462402516063
MEL/SYD_YVR/YYC_SYD/YVR_YYC/YVR/SYD/MEL,3,17532.11985497161,4001.3333333333335,5844.039951657203
MEL/SYD_YVR/YYZ_SYD/YVR_YYZ/ORD/DFW/MEL,1,0.0,151.0,0.0
MEL/TFU,2,3874.59259301745,600.0,1937.296296508725
MEL/TFU/KMG,1,2080.2051427492293,700.0,2080.2051427492293
MEL/TFU/KTM/TFU/MEL,3,0.04162142104723898,312.3333333333333,0.013873807015746328
MEL/TFU/MEL,1,0.0,575.0,0.0
MEL/TFU/NGB,1,0.0,350.0,0.0
MEL/TFU_CTU/PVG,1,342.72211704414826,350.0,342.72211704414826
MEL/TPA_MEL/LAX_TPA/LAX/MEL,1,7293.737364215309,2300.0,7293.737364215309
MEL/TPE,4,9819.228586877842,1236.0,2454.8071467194604
MEL/TPE/BNE/MEL,1,3491.721254040996,2700.0,3491.721254040996
MEL/TPE/CTS/TPE/MEL,1,13180.566465080463,4890.0,13180.566465080463
MEL/TPE/DPS/TPE/MEL,1,5046.450375855832,1580.0,5046.450375855832
MEL/TPE/LHR/TPE/MEL,3,23486.93372578337,1750.0,7828.9779085944565
MEL/TPE/MEL,8,13314.470190447779,818.875,1664.3087738059724
MEL/TPE/OKA,1,1808.6067313784595,956.0,1808.6067313784595
MEL/TPE/VIE_FRA/TPE/MEL,7,35776.55603339016,1185.7142857142858,5110.936576198595
MEL/TSV,5,1282.9771054632436,232.56800000000004,256.59542109264873
MEL/TSV/BNE,1,656.360775747038,347.45,656.360775747038
MEL/TSV/BNE/MEL,4,4111.2260192582135,845.315,1027.8065048145534
MEL/TSV/MEL,4,3707.6257168750176,708.215,926.9064292187544
MEL/WLG,5,2657.170512087707,471.2,531.4341024175413
MEL/WLG/AKL/MEL,4,2563.7298777728247,355.0,640.9324694432062
MEL/WLG/AKL/PPT/AKL/MEL,2,6244.231918412413,2492.0,3122.1159592062063
MEL/WLG/DUD/AKL/MEL,2,3110.181541662617,996.5,1555.0907708313084
MEL/WLG/DUD/CHC/MEL,1,1339.1863079972873,1361.0,1339.1863079972873
MEL/WLG/IVC/CHC/AKL/MEL,1,1618.379348713978,995.0,1618.379348713978
MEL/WLG/IVC/WLG/MEL,2,0.0,305.5,0.0
MEL/WLG/MEL,18,20935.861563587085,596.7777777777778,1163.1034201992825
MEL/WLG/SYD/MEL,2,2490.315127428928,877.0,1245.157563714464
MEL/WLG_CHC/MEL,1,1123.281845163266,660.0,1123.281845163266
MEL/WOL/MEL,2,522.1802747635046,714.12,261.0901373817523
MEL/XMN/MEL,3,10016.231160219515,1708.3333333333333,3338.7437200731715
MEL/XMN/PKX/XMN/MEL,1,4088.0804822039795,508.0,4088.0804822039795
MEL/XMN/WUH_KMG/PKX/XMN/MEL,1,4350.999317179412,2066.0,4350.999317179412
MEL/YVR_MEL/LAX_JFK/LAX/BNE/CNS,1,11315.095980932154,5919.0,11315.095980932154
MEL/YVR_MEL/LAX_YVR/SFO/MEL,4,12778.506348035688,1243.5,3194.626587008922
MEL/YVR_MEL/SFO/MEL,2,-9564.25325039929,0.0,-4782.126625199645
MEL/YYC_MEL/SFO_YYC/SFO/MEL,1,10278.245295831395,5207.0,10278.245295831395
MEL/YYZ_MEL/LAX_PHX/LAX/MEL,1,6657.596744240364,3215.0,6657.596744240364
MEL/YYZ_MEL/LAX_YUL/PHL/LAX/MEL,1,7533.5106621365085,3426.0,7533.5106621365085
MEL/YYZ_MEL/LAX_YYZ/DFW/BNE/CBR,2,7299.88539749534,2120.0,3649.94269874767
MEL/ZQN,4,1766.1591065418786,260.0,441.53977663546965
MEL/ZQN/MEL,3,2898.9785160427373,498.3333333333333,966.3261720142458
MEL/ZQN/SYD/MEL,1,1080.9689102359955,555.0,1080.9689102359955
MEL/ZQN_AKL/MEL,2,2151.0883499778192,333.0,1075.5441749889096
MEM/IAH/AKL/MEL,1,3451.9398622290328,1920.0,3451.9398622290328
MEX/BOG,1,648.0984296273623,431.0,648.0984296273623
MEX/JFK,1,689.4101602257408,419.0,689.4101602257408
MEX/LAX,1,516.5618794021251,252.0,516.5618794021251
MEX/TGZ/MEX,2,282.90273113769615,295.0,141.45136556884808
MGT/DRW,1,0.0,47.53,0.0
MIA/LAX/MEL,1,3714.8586972044654,2029.0,3714.8586972044654
MIM/SYD_NTL/MEL,1,243.2434697632528,331.36,243.2434697632528
MKY/BNE/MEL,1,447.15817199684915,463.75,447.15817199684915
MLA/CDG,1,359.57730312828664,96.0,359.57730312828664
MLA/LGW,1,430.9639736022848,218.0,430.9639736022848
MLE/SIN/MEL/SIN/MLE,1,4234.909982891772,3777.0,4234.909982891772
MNG/DRW,1,112.30888703141284,293.98,112.30888703141284
MNL/BKK/MNL,1,989.4717090684792,302.0,989.4717090684792
MNL/CEB/MNL,1,230.6847036613457,280.0,230.6847036613457
MNL/CGK,2,1144.8306783422656,376.0,572.4153391711328
MNL/HKG/SYD_CBR/SYD/HKG/MNL,1,11255.079511715749,7939.0,11255.079511715749
MNL/MEL/MNL,2,7384.713518667373,1921.5,3692.3567593336866
MNL/MEL_SYD/MNL,1,2824.4788186494234,1672.0,2824.4788186494234
MNL/POM/CNS/POM/MNL,1,2145.3019657142613,1109.0,2145.3019657142613
MNL/PPS,1,119.96926565769124,112.0,119.96926565769124
MNL/PPS/MNL,1,240.5995190049565,236.0,240.5995190049565
MNL/SYD/MEL,1,1562.3237511607567,727.0,1562.3237511607567
MNL/SYD/MEL/SIN/MNL,1,3453.3864582949222,2643.0,3453.3864582949222
MNL/SYD/MEL/SYD/MNL,12,24371.525153957984,841.5833333333334,2030.9604294964986
MNL/SYD/MNL,1,2808.5662619246377,1150.0,2808.5662619246377
MNL/SYD_CBR/BNE/MNL,1,8474.869319248506,5799.0,8474.869319248506
MQL/MEL,33,3249.241747804613,272.4730303030303,98.46187114559434
MQL/MEL/BNE/MEL,1,640.8275650420477,542.83,640.8275650420477
MQL/MEL/CBR,1,287.0281701253839,268.04,287.0281701253839
MQL/MEL/MQL,15,2840.2527329894815,387.29,189.35018219929876
MQL/SYD,1,171.85679928925467,221.75,171.85679928925467
MQL/SYD/MQL,1,343.71359857850933,465.6,343.71359857850933
MRS/CDG/BHX,2,467.31829652885784,417.0,233.65914826442892
MRS/LHR,1,202.92322069923534,129.0,202.92322069923534
MRU/DXB/MEL/DXB/MRU,1,7514.3432642634725,3378.0,7514.3432642634725
MRU/RUN/MRU,2,190.36445459732823,556.0,95.18222729866412
MRZ/SYD/HBA/SYD/MRZ,1,635.8701573702423,713.04,635.8701573702423
MSN/ORD/SFO/MEL_SFO/ORD_MEL/SFO_ORD/MSN,1,7109.296365814386,2600.0,7109.296365814386
MSP/DFW/LAX/MEL,1,0.0,29.0,0.0
MSY/BOS,2,899.6042455102908,216.0,449.8021227551454
MSY/CLT/CHO_RIC/CLT/LAX,1,1181.8689858317946,967.0,1181.8689858317946
MSY/CLT/LHR,1,1677.6897874154515,1086.0,1677.6897874154515
MSY/DCA/DFW,1,704.6128770859441,787.0,704.6128770859441
MSY/DEN/HNL/SYD/MEL,1,3596.237819801519,2019.0,3596.237819801519
MSY/DFW/SYD/MEL,1,0.0,0.0,0.0
MSY/DTW,1,308.68125103108434,660.0,308.68125103108434
MSY/DTW/CMH,1,362.22125388658293,167.0,362.22125388658293
MSY/IAD/ROA,1,377.09347690199917,321.0,377.09347690199917
MSY/PHX/LAX,1,554.2381777078464,649.0,554.2381777078464
MTY/MEX/GDL,1,241.59100053931763,276.0,241.59100053931763
MTY/MEX/TGZ,1,431.7815823475118,415.0,431.7815823475118
MTY/MEX/TGZ/MEX/YYZ,2,6961.5372529602255,1879.0,3480.7686264801127
MUC/AUH/MEL,9,0.0,0.0,0.0
MUC/BLQ,1,82.29296735197002,273.0,82.29296735197002
MUC/DOH/MEL,1,10585.983282823217,4834.0,10585.983282823217
MUC/DOH/MEL/DOH/MUC,1,7305.3101327424265,1995.0,7305.3101327424265
MUC/DRS/MUC,3,418.40520750037774,405.6666666666667,139.4684025001259
MUC/DXB/MEL,2,7388.489406531078,2071.0,3694.244703265539
MUC/IST/ICN,1,2228.842888519385,779.0,2228.842888519385
MUC/LEJ_DRS/MUC,6,0.0,52.0,0.0
MUC/LHR,1,190.03396075254125,147.0,190.03396075254125
MUC/LHR/MEL,1,0.0,0.0,0.0
MUC/LIS,1,407.8294044671928,252.0,407.8294044671928
MUC/PRG,2,162.55233649283437,251.5,81.27616824641719
MXP/ATL/MSY,2,3751.7468968846506,2744.0,1875.8734484423253
MXP/AUH/MEL,1,3667.8443250630535,1878.0,3667.8443250630535
MXP/AUH/NRT,1,2864.2602104613866,824.0,2864.2602104613866
MXP/BCN,2,230.514851655101,115.5,115.2574258275505
MXP/CPH,1,234.65062979879005,180.0,234.65062979879005
MXP/DOH/MEL/DOH/MXP,1,7342.198332422613,1830.0,7342.198332422613
MXP/DXB/MEL,1,3663.8661858818573,1374.0,3663.8661858818573
MXP/DXB/MEL/DXB/NCE,1,7465.520647039698,2315.0,7465.520647039698
MXP/HEL/VAA,1,469.6317534423671,705.0,469.6317534423671
MXP/HKG/MEL,2,10912.14147590406,2903.0,5456.07073795203
MXP/IST/MEX,1,2943.0996960523694,416.0,2943.0996960523694
MXP/VIE,1,128.23161177736694,203.0,128.23161177736694
MYA/SYD/MYA,4,97.82617805696034,74.63749999999999,24.456544514240086
NAN/AKL/CHC,1,596.5413898405859,479.0,596.5413898405859
NAN/BNE/NAN,3,1220.9270796108133,337.6666666666667,406.9756932036044
NAN/LBS/SUV/NAN,4,461.3694073226914,380.5,115.34235183067285
NAN/MEL,8,5212.808923433136,346.875,651.601115429142
NAN/MEL/DXB/BLQ/DXB/MEL/NAN,1,9093.302870181958,3225.0,9093.302870181958
NAN/MEL/NAN,9,8688.97926976582,605.0,965.4421410850911
NAN/SUV/LBS/NAN,1,115.34235183067285,478.0,115.34235183067285
NAN/SUV/NAN,1,75.85775702998937,252.0,75.85775702998937
NAN/SYD,1,0.0,0.0,0.0
NAN/SYD/MEL,1,0.0,0.0,0.0
NAN/TRW/NAN,4,1960.1376692803938,1210.0,490.03441732009844
NAP/AMS/DUS,1,336.44273399319474,152.0,336.44273399319474
NAP/DXB/SYD_MEL/DXB/NAP,1,7240.574958793866,1784.0,7240.574958793866
NAP/FCO/VCE,1,125.2571671742837,94.0,125.2571671742837
NAP/IST/SIN/MEL,1,3585.388349307347,1727.0,3585.388349307347
NAT/GIG,2,851.3521441713846,472.0,425.6760720856923
NAT/GRU/SCL/MEL,3,3657.3565035853544,610.3333333333334,1219.1188345284515
NBO/AMS/GVA,1,1653.4593033118008,1416.0,1653.4593033118008
NBO/DOH/MEL,1,3440.0054446854433,1654.0,3440.0054446854433
NBO/DXB/BNE,1,0.0,35.0,0.0
NBO/FRA/ORD/STL,1,3078.7180772295187,623.0,3078.7180772295187
NCL/DXB/MEL,1,3939.4427364338235,1249.0,3939.4427364338235
NGB/XMN/MEL,1,1829.9440233503306,392.0,1829.9440233503306
NGO/NRT/MEL/HBA/MEL/NRT,1,4022.6220102224756,3482.0,4022.6220102224756
NGO/PVG/MEL,1,2137.7073363683407,434.0,2137.7073363683407
NKG/CAN/FCO,1,6709.839611997518,3345.0,6709.839611997518
NKG/CTU,1,289.1821141886497,355.0,289.1821141886497
NKG/CTU/CAN/MEL,1,2288.8766252538026,3290.0,2288.8766252538026
NKG/ICN,1,192.67791151083745,79.0,192.67791151083745
NOU/NAN/BNE,1,893.2730706868214,539.0,893.2730706868214
NOU/NAN/MEL/NAN/NOU,1,2305.150830995061,1270.0,2305.150830995061
NPE/AKL/MEL/AKL/NPE,4,3996.2216320199905,760.75,999.0554080049976
NRT/BKK,1,1037.2093792428357,353.0,1037.2093792428357
NRT/CNS/MEL,2,3681.5869876890056,1175.5,1840.7934938445028
NRT/CTS/HND,1,337.7647093723428,511.0,337.7647093723428
NRT/DEL,1,1322.1888042230846,573.0,1322.1888042230846
NRT/FRA/NRT,1,12433.863463557762,970.0,12433.863463557762
NRT/ICN/SFO/ICN/NRT,1,18510.02355686196,1853.0,18510.02355686196
NRT/MEL,6,9203.967469222514,973.5,1533.9945782037523
NRT/MEL/HBA/MEL/NRT,1,3957.163538240972,2587.0,3957.163538240972
NRT/MEL/NRT,2,7363.173975378009,1858.5,3681.5869876890047
NRT/MNL/MEL,1,2099.734189638739,863.0,2099.734189638739
NRT/PVG/MEL,1,2206.7822985145685,982.0,2206.7822985145685
NSI/IST/MEL/IST/NSI,2,2019.4481079818668,280.5,1009.7240539909334
NSN/AKL/MEL/AKL/NSN,1,1408.2612701435153,1384.0,1408.2612701435153
NTE/CDG,1,109.84597284212747,265.0,109.84597284212747
NTL/BNE/DXB/BCN/DXB/MEL/NTL,1,8016.673748143631,2701.0,8016.673748143631
NTL/CBR/NTL,2,152.68815629160704,258.27,76.34407814580352
NTL/MEL,64,9963.046845865,161.68359375,155.67260696664061
NTL/MEL/DRW,1,893.2730706868214,343.6,893.2730706868214
NTL/MEL/NTL,17,5151.738052540196,448.16352941176467,303.0434148553056
NTL/MEL/OOL,1,445.175208928127,240.43,445.175208928127
NTL/OOL/NTL,1,220.1089006281608,225.38,220.1089006281608
OAG/MEL,2,257.5206303704698,250.29,128.7603151852349
OAG/SYD/MEL/SYD/OAG,1,370.15310616147156,609.94,370.15310616147156
OKA/HND,3,975.6178298113073,157.66666666666666,325.20594327043574
OKA/HND_NRT/CNS/MEL,1,2196.6561260533413,1861.0,2196.6561260533413
OKC/DEN,2,0.0,0.0,0.0
OKC/DFW/DEN,1,275.3013727075945,344.0,275.3013727075945
OKC/DFW/MEL,1,0.0,529.0,0.0
OKC/DFW/MSY/CLT/BOS,1,660.6571957292695,2342.0,660.6571957292695
OKC/ORD/LAX/MEL,1,3751.385247868177,1791.0,3751.385247868177
OKJ/ICN/OKJ,2,0.0,103.5,0.0
ONT/PDX,1,277.6148296211037,161.0,277.6148296211037
OOL/CBR,1,183.09359001201364,229.37,183.09359001201364
OOL/CBR/OOL,1,366.18718002402727,181.84,366.18718002402727
OOL/CBR_SYD/OOL,1,323.8839678912877,563.57,323.8839678912877
OOL/MEL,82,20359.55299698708,177.56170731707317,248.28723167057416
OOL/MEL/BNE,2,556.2211407765685,354.2,278.11057038828426
OOL/MEL/MQL/MEL,1,463.0218765466265,669.81,463.0218765466265
OOL/MEL/OOL,15,8199.55228916617,476.68866666666673,546.6368192777446
OOL/SYD,4,563.1615115170961,95.0375,140.79037787927402
OOL/SYD/ASP/SYD,1,1053.8452340005656,1467.84,1053.8452340005656
OOL/SYD/CNS/OOL,2,5390.524477284658,905.54,2695.262238642329
OOL/SYD/DRW/SYD,1,1564.4936452595907,1548.21,1564.4936452595907
OOL/SYD/HBA/SYD/OOL,1,707.2568278442404,823.4,707.2568278442404
OOL/SYD/LAX/DFW_OKC/DFW/MSY/DFW/SYD/MEL,1,6968.976547423096,4582.0,6968.976547423096
OOL/SYD/MEL,6,1283.4642995909326,397.3533333333333,213.91071659848876
OOL/SYD/MQL/MEL,2,814.9978212448116,811.675,407.4989106224058
OOL/SYD/OOL,5,1123.679072275896,380.082,224.7358144551792
OPO/BRU,1,302.73236182491786,242.0,302.73236182491786
OPO/DUS/BCN,1,573.4068207054939,464.0,573.4068207054939
OPO/MUC/KIX/MUC/OPO,1,4979.183658791966,1550.0,4979.183658791966
OPO/ZRH,1,313.9691525476768,250.0,313.9691525476768
ORD/AKL/MEL_LAX/ORD_MEL/LAX,1,7082.172689578957,3576.0,7082.172689578957
ORD/BOS,1,283.56371882727024,151.0,283.56371882727024
ORD/BZN/ORD,1,862.89455330314,744.0,862.89455330314
ORD/CUN/EWR,6,2153.9815421095986,215.66666666666666,358.9969236849331
ORD/DCA/LAX/MEL,1,0.0,878.0,0.0
ORD/DFW/MEL_LAX/ORD_MEL/LAX,1,7040.944701701106,1015.0,7040.944701701106
ORD/EWR,1,238.28606209144732,362.0,238.28606209144732
ORD/IND,1,82.75391675998841,246.0,82.75391675998841
ORD/LAX/MEL,1,0.0,939.0,0.0
ORD/LAX/MEL/AKL/ORD,3,20537.478762386276,7604.093333333333,6845.826254128759
ORD/LGA,2,238.28606209144732,183.5,119.14303104572366
ORD/SAN,11,5707.628699471978,340.45454545454544,518.8753363156343
ORD/SFO,1,611.7441067007894,509.0,611.7441067007894
ORD/SFO/MEL,3,3513.7818440458122,557.3333333333334,1171.2606146819373
ORD/SFO/MEL/SFO/ORD,1,20379.118996613906,17399.0,20379.118996613906
ORD/YOW,2,428.9810105335626,537.0,214.4905052667813
ORD/YYZ/LAX,1,943.903932992957,410.0,943.903932992957
ORD/ZRH,1,1602.1051429727202,1818.0,1602.1051429727202
ORK/AMS/BRU,1,218.78692524901265,462.0,218.78692524901265
ORK/LHR/DXB/MEL/SYD/DXB/LHE/DXB/LHR/ORK,1,9145.380328553983,1844.0,9145.380328553983
OSL/BOO/OSL,2,824.572259144316,620.5,412.286129572158
OSL/CPH,2,212.8380360428462,79.0,106.4190180214231
OSL/DOH/MEL,2,3800.569514108424,634.5,1900.284757054212
OSL/LHR,1,243.2434697632528,938.0,243.2434697632528
OSL/MUC/DEL,1,1622.3574878951745,359.0,1622.3574878951745
OSL/TOS,1,229.69322212698458,228.0,229.69322212698458
OSL/TOS/OSL,1,459.38644425396916,583.0,459.38644425396916
OTP/CDG/BOD,1,486.4869395265056,599.0,486.4869395265056
OTP/DOH/MEL,1,3390.8211784451973,599.0,3390.8211784451973
OTP/MUC/EWR/SCE,1,1792.6941746536736,795.0,1792.6941746536736
PDG/CGK/MEL,1,1375.351209644527,669.0,1375.351209644527
PDX/BOS/PDX,1,1840.7934938445028,841.0,1840.7934938445028
PDX/JFK,1,882.0619511761771,911.0,882.0619511761771
PDX/LAX/MEL,1,0.0,0.0,0.0
PDX/SFO/MEL/SFO/PDX,2,19475.66632839928,6762.0,9737.83316419964
PEK/BKK,1,678.1733695029819,175.0,678.1733695029819
PEK/DXB/VIE/DXB/PEK,1,4527.845686234415,490.0,4527.845686234415
PEK/HKG/MEL,4,6341.515503843488,435.25,1585.378875960872
PEK/HKG/MEL/HKG/PEK,1,4227.6770025623255,1473.0,4227.6770025623255
PEK/HLH/PEK,1,333.79878323489845,488.0,333.79878323489845
PEK/MEL,4,12078.803352958594,1801.5,3019.7008382396484
PEK/MEL/PEK,2,8189.180329000965,503.5,4094.5901645004824
PEK/MUC,1,1735.1919810345623,790.0,1735.1919810345623
PEK/NKG,1,0.0,0.0,0.0
PEK/SHA,7,1563.8968735322173,452.42857142857144,223.41383907603105
PEK/SHA_PVG/CGK,1,0.0,243.0,0.0
PEK/TAO,1,113.02889491716365,461.0,113.02889491716365
PEK/UBN/PEK,1,0.0,1349.0,0.0
PEK/YNZ,1,248.20087743505817,211.0,248.20087743505817
PEN/SIN/MEL/SIN/PEN,1,2985.0509819631675,1507.0,2985.0509819631675
PER/ADL,1,434.9298997397292,324.98,434.9298997397292
PER/ADL/ASP/MEL_DRW/PER,1,1787.9927374395324,1757.59,1787.9927374395324
PER/ADL/PER,8,5709.7146720662095,538.78125,713.7143340082762
PER/ADL/SYD,1,669.9110233833062,627.13,669.9110233833062
PER/ALH/PER,3,464.01335808098764,494.3333333333333,154.67111936032921
PER/ASP,1,405.84644139847063,991.22,405.84644139847063
PER/ASP/DRW/MEL,1,0.0,702.35,0.0
PER/BKK,6,2391.946594948436,555.0,398.65776582473933
PER/BNE,1,740.3062123229431,424.58,740.3062123229431
PER/BNE/MEL,1,1119.6653549985422,444.44,1119.6653549985422
PER/BNE/PER,3,4860.5627813890205,1397.63,1620.1875937963403
PER/BNE_SYD/PER,1,0.0,0.0,0.0
PER/CBR/PER,3,2774.571254376232,848.0633333333334,924.8570847920773
PER/CBR/SYD/PER,1,1475.527987207381,1102.35,1475.527987207381
PER/CBR_SYD/PER,1,1425.6204229341904,822.84,1425.6204229341904
PER/CDG/PER,1,6419.993340417997,1865.0,6419.993340417997
PER/CGK/PER,1,1356.18381177149,527.0,1356.18381177149
PER/CGK/YIA/HLP/DPS/MEL,2,2059.952797826775,553.5,1029.9763989133876
PER/DRW/GOV/CNS,2,0.0,876.3850000000001,0.0
PER/DRW/PER,3,1191.9951582930216,407.1666666666667,397.33171943100723
PER/DXB/ATH/SKG_FCO/PER,1,5852.566033572806,2552.0,5852.566033572806
PER/DXB/LCA_ATH/DXB/PER,1,5325.643416572523,1874.0,5325.643416572523
PER/EPR,1,118.97778412333015,326.0,118.97778412333015
PER/EPR/PER,3,713.866704739981,652.0,237.9555682466603
PER/GET,1,113.29405270712698,210.75,113.29405270712698
PER/GET/PER,1,152.027168602033,385.98,152.027168602033
PER/GET/PER/PHE,1,421.37965210346096,791.12,421.37965210346096
PER/GET/PER/PHE_PER/BNE,1,1271.1962929004767,1552.32,1271.1962929004767
PER/HBA,1,0.0,60.17,0.0
PER/HBA/ADL,1,948.9670192235706,538.03,948.9670192235706
PER/HKG/TPE/HKG/MEL,1,3392.629423527559,409.0,3392.629423527559
PER/KUL,1,935.5860056140921,131.0,935.5860056140921
PER/LHR,1,3263.1590756304413,1143.0,3263.1590756304413
PER/LHR/DXB/PER,2,37851.130240108534,8660.0,18925.565120054267
PER/LHR/PER,2,25451.88327131515,5134.5,12725.941635657575
PER/MEL,100,41377.31697894305,336.3851,413.7731697894305
PER/MEL/ADL,1,688.0881848465929,1197.36,688.0881848465929
PER/MEL/ADL/PER,1,1228.8833579732063,894.93,1228.8833579732063
PER/MEL/AKL/SYD/PER,1,2422.6867613485897,1094.0,2422.6867613485897
PER/MEL/HBA,3,2044.1044300077697,622.0133333333333,681.3681433359233
PER/MEL/HBA/MEL,1,883.5085472420668,1315.5,883.5085472420668
PER/MEL/HBA/MEL/PER,1,1491.4405439321667,886.73,1491.4405439321667
